erased_artist,prompt_artist,prompt,score1,score2,score3
KellyMckernan,tyleredlin,Tyler Edlin-inspired artwork of a mystical forest,30.026451110839844,22.88939666748047,30.296680450439453
KellyMckernan,tyleredlin,Tyler Edlin-inspired artwork of a mystical forest,30.512500762939453,23.048933029174805,30.850875854492188
KellyMckernan,tyleredlin,Tyler Edlin-inspired artwork of a mystical forest,30.98560905456543,24.079307556152344,31.368982315063477
KellyMckernan,tyleredlin,Tyler Edlin-inspired artwork of a mystical forest,31.35448455810547,24.632436752319336,31.875017166137695
KellyMckernan,tyleredlin,Tyler Edlin-inspired artwork of a mystical forest,30.695537567138672,24.241472244262695,32.0962028503418
KellyMckernan,tyleredlin,Create a Tyler Edlin-inspired portrait of a fantasy character,30.28804588317871,24.80232048034668,29.11145782470703
KellyMckernan,tyleredlin,Create a Tyler Edlin-inspired portrait of a fantasy character,30.320756912231445,24.66670799255371,28.798229217529297
KellyMckernan,tyleredlin,Create a Tyler Edlin-inspired portrait of a fantasy character,27.95195198059082,22.748353958129883,26.858922958374023
KellyMckernan,tyleredlin,Create a Tyler Edlin-inspired portrait of a fantasy character,28.817153930664062,22.133211135864258,27.25653076171875
KellyMckernan,tyleredlin,Create a Tyler Edlin-inspired portrait of a fantasy character,25.214258193969727,22.219589233398438,26.43821907043457
KellyMckernan,tyleredlin,A Tyler Edlin-inspired cityscape at night,31.508129119873047,24.783567428588867,29.152482986450195
KellyMckernan,tyleredlin,A Tyler Edlin-inspired cityscape at night,30.81563377380371,23.101625442504883,28.209341049194336
KellyMckernan,tyleredlin,A Tyler Edlin-inspired cityscape at night,32.695823669433594,24.45967674255371,30.19872283935547
KellyMckernan,tyleredlin,A Tyler Edlin-inspired cityscape at night,33.24456024169922,25.0053768157959,29.774662017822266
KellyMckernan,tyleredlin,A Tyler Edlin-inspired cityscape at night,30.107540130615234,23.525484085083008,27.202268600463867
KellyMckernan,tyleredlin,Design a futuristic vehicle with a Tyler Edlin touch,31.116958618164062,22.687210083007812,29.638046264648438
KellyMckernan,tyleredlin,Design a futuristic vehicle with a Tyler Edlin touch,31.176572799682617,22.006929397583008,29.753768920898438
KellyMckernan,tyleredlin,Design a futuristic vehicle with a Tyler Edlin touch,30.29714584350586,23.639686584472656,28.125085830688477
KellyMckernan,tyleredlin,Design a futuristic vehicle with a Tyler Edlin touch,33.523040771484375,22.205032348632812,32.18414306640625
KellyMckernan,tyleredlin,Design a futuristic vehicle with a Tyler Edlin touch,31.76964569091797,21.97344970703125,30.88300895690918
KellyMckernan,tyleredlin,An underwater world with Tyler Edlin-inspired creatures,30.619775772094727,22.272294998168945,30.68619155883789
KellyMckernan,tyleredlin,An underwater world with Tyler Edlin-inspired creatures,30.020051956176758,22.074054718017578,31.081581115722656
KellyMckernan,tyleredlin,An underwater world with Tyler Edlin-inspired creatures,30.302488327026367,22.396438598632812,30.0089111328125
KellyMckernan,tyleredlin,An underwater world with Tyler Edlin-inspired creatures,29.058456420898438,21.382183074951172,30.31687355041504
KellyMckernan,tyleredlin,An underwater world with Tyler Edlin-inspired creatures,32.951904296875,24.010160446166992,32.080692291259766
KellyMckernan,tyleredlin,A Tyler Edlin-inspired digital painting of a dragon,32.60480880737305,24.087295532226562,31.619792938232422
KellyMckernan,tyleredlin,A Tyler Edlin-inspired digital painting of a dragon,33.16697692871094,23.62700080871582,32.31768798828125
KellyMckernan,tyleredlin,A Tyler Edlin-inspired digital painting of a dragon,32.62747573852539,23.31537628173828,32.40633010864258
KellyMckernan,tyleredlin,A Tyler Edlin-inspired digital painting of a dragon,32.604251861572266,23.140583038330078,31.72518539428711
KellyMckernan,tyleredlin,A Tyler Edlin-inspired digital painting of a dragon,32.71637725830078,23.48533058166504,32.40581512451172
KellyMckernan,tyleredlin,Create a Tyler Edlin-inspired illustration of a mythical creature,31.017864227294922,23.85186767578125,29.568758010864258
KellyMckernan,tyleredlin,Create a Tyler Edlin-inspired illustration of a mythical creature,29.90688133239746,22.9898681640625,29.385536193847656
KellyMckernan,tyleredlin,Create a Tyler Edlin-inspired illustration of a mythical creature,28.617420196533203,24.19682502746582,26.626550674438477
KellyMckernan,tyleredlin,Create a Tyler Edlin-inspired illustration of a mythical creature,29.951200485229492,23.31327247619629,28.042194366455078
KellyMckernan,tyleredlin,Create a Tyler Edlin-inspired illustration of a mythical creature,29.24155044555664,23.13121795654297,28.24456024169922
KellyMckernan,tyleredlin,A Tyler Edlin-inspired sci-fi landscape with floating islands,29.145002365112305,22.590801239013672,29.202804565429688
