erased_artist,prompt_artist,prompt,score1,score2,score3
KellyMcKernan,tyleredlin,Tyler Edlin-inspired artwork of a mystical forest,31.194883346557617,23.3065128326416,30.319324493408203
KellyMcKernan,tyleredlin,Create a Tyler Edlin-inspired portrait of a fantasy character,29.189268112182617,23.29468536376953,28.420326232910156
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired cityscape at night,30.629085540771484,24.568946838378906,28.37291717529297
KellyMcKernan,tyleredlin,Design a futuristic vehicle with a Tyler Edlin touch,29.47889518737793,19.828388214111328,28.08963394165039
KellyMcKernan,tyleredlin,An underwater world with Tyler Edlin-inspired creatures,30.86422348022461,23.148326873779297,31.168237686157227
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired digital painting of a dragon,31.901323318481445,23.352296829223633,30.9256591796875
KellyMcKernan,tyleredlin,Create a Tyler Edlin-inspired illustration of a mythical creature,28.19639778137207,23.142881393432617,26.71186065673828
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired sci-fi landscape with floating islands,27.973222732543945,22.663148880004883,28.284103393554688
KellyMcKernan,tyleredlin,Design a Tyler Edlin-inspired fantasy castle,30.909507751464844,19.373273849487305,29.653215408325195
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired portrait of a sci-fi character,27.477991104125977,24.061960220336914,28.503026962280273
KellyMcKernan,tyleredlin,Create a Tyler Edlin-inspired scene of a space battle,30.140316009521484,19.307241439819336,29.9378662109375
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired landscape with ancient ruins,34.582977294921875,24.772436141967773,33.72711944580078
KellyMcKernan,tyleredlin,Design a Tyler Edlin-inspired creature from another planet,32.998191833496094,23.551376342773438,31.730541229248047
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired illustration of a steampunk world,34.219722747802734,23.391380310058594,34.07670593261719
KellyMcKernan,tyleredlin,Create a Tyler Edlin-inspired portrait of a warrior,30.784210205078125,23.328937530517578,28.713560104370117
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired depiction of a dystopian future,27.94967269897461,23.681072235107422,26.475439071655273
