erased_artist,prompt_artist,prompt,score1,score2,score3
KellyMckernan,tyleredlin,Tyler Edlin-inspired artwork of a mystical forest,31.18922996520996,23.26587677001953,30.29794692993164
KellyMckernan,tyleredlin,Tyler Edlin-inspired artwork of a mystical forest,29.11086654663086,23.470216751098633,29.37706756591797
KellyMckernan,tyleredlin,Tyler Edlin-inspired artwork of a mystical forest,31.306039810180664,23.721590042114258,30.28185272216797
KellyMckernan,tyleredlin,Tyler Edlin-inspired artwork of a mystical forest,28.2185115814209,22.949756622314453,28.061279296875
KellyMckernan,tyleredlin,Tyler Edlin-inspired artwork of a mystical forest,28.20604133605957,21.644710540771484,28.013717651367188
KellyMckernan,tyleredlin,Create a Tyler Edlin-inspired portrait of a fantasy character,28.036409378051758,23.997840881347656,27.11159896850586
KellyMckernan,tyleredlin,Create a Tyler Edlin-inspired portrait of a fantasy character,23.27327537536621,21.10176658630371,23.931970596313477
KellyMckernan,tyleredlin,Create a Tyler Edlin-inspired portrait of a fantasy character,28.798526763916016,24.310510635375977,27.924510955810547
KellyMckernan,tyleredlin,Create a Tyler Edlin-inspired portrait of a fantasy character,26.522647857666016,24.740589141845703,24.59629249572754
KellyMckernan,tyleredlin,Create a Tyler Edlin-inspired portrait of a fantasy character,25.43238067626953,20.669403076171875,26.250431060791016
KellyMckernan,tyleredlin,A Tyler Edlin-inspired cityscape at night,30.74567413330078,24.68424415588379,28.444290161132812
KellyMckernan,tyleredlin,A Tyler Edlin-inspired cityscape at night,31.167911529541016,23.57085418701172,28.44388198852539
KellyMckernan,tyleredlin,A Tyler Edlin-inspired cityscape at night,32.49216842651367,23.842588424682617,29.13215446472168
KellyMckernan,tyleredlin,A Tyler Edlin-inspired cityscape at night,28.832366943359375,23.428281784057617,26.40216636657715
KellyMckernan,tyleredlin,A Tyler Edlin-inspired cityscape at night,31.947410583496094,24.53627586364746,28.659170150756836
KellyMckernan,tyleredlin,Design a futuristic vehicle with a Tyler Edlin touch,29.065841674804688,20.169357299804688,27.521005630493164
KellyMckernan,tyleredlin,Design a futuristic vehicle with a Tyler Edlin touch,28.37822151184082,22.592931747436523,27.05541229248047
KellyMckernan,tyleredlin,Design a futuristic vehicle with a Tyler Edlin touch,30.419509887695312,21.819581985473633,29.076072692871094
KellyMckernan,tyleredlin,Design a futuristic vehicle with a Tyler Edlin touch,29.65626335144043,20.88569450378418,28.728771209716797
KellyMckernan,tyleredlin,Design a futuristic vehicle with a Tyler Edlin touch,29.358243942260742,21.324474334716797,28.114158630371094
